"word","freq"
"ricket",3
"rickets",5
"rickettsia",1
"ridden",577
"riden",1
"ridge",1
"rif",2
"rifampicin",2
"rifampin",27
"right",1188
"rigid",7
"rigidity",83
"rim",12
"rima",2
"rind",1
"rine",1
"ring",166
"ringed",2
"rip",1
"rising",2
"risk",358
"risky",4
"rival",1
"rivalry",2
"rivery",1
"rl",3
"rlc",1
"rlg",1
"rll",778
"rm",131
"rna",9
"rnd",37
"robe",1
"robin",5
"robot",130
"robotic",47
"robson",1
"roc",3
"rocking",1
"rocs",1
"rod",5
"rodi",1
"rolandic",1
"roll",2
"rolling",18
"rom",40
"romberg",2
"roof",2
"room",50
"root",35
"rop",37
"roper",1
"ros",18
"rose",1
"rota",11
"rotation",22
"rotational",1
"rotator",59
"rotatory",2
"rouleaux",2
"roun",1
"round",28
"rounding",1
"routine",47
"roux",66
"rp",15
"rpo",1
"rps",1
"rpt",1
"rr",57
"rro",1
"rs",91
"rsc",4
"rsj",62
"rsr",1
"rsv",24
"rta",14
"rtg",52
"rtl",1
"rts",1
"ru",9
"rub",3
"rubs",1
"rug",1
"rule",17
"ruled",1
"rules",3
"rumbling",1
"rumination",22
"running",2
"runny",1
"rupture",506
"ruptured",179
"rush",16
"rv",44
"rx",6
"ry",50
"rye",3
"sa",35
"saa",2
"saba",2
"sac",40
"saccular",10
"saccule",1
"sachs",1
"sacral",50
"sacro",2
"sacroiliac",1
"sacrum",69
"sad",1
"safe",1
"safety",4
"sagital",2
"sagittal",201
"sah",741
"saint",1
"salad",2
"salicylic",1
"saline",13
"saliva",3
"salivary",8
"salivation",4
"salmon",2
"salmonella",7
"salpingectomy",14
"salpingitis",7
"salpingotomy",2
"salt",1
"salvage",51
"sam",4
"same",10
"sample",1
"sampling",4
"san",1
"sandy",11
"sanguineous",1
"sao",91
"saphenous",5
"sarcoidosis",17
"sarcoma",147
"sarcomatoid",5
"sarcomatous",2
"sas",3
"sat",107
"satellite",10
"satiety",1
"satin",1
"saturation",281
"sauve",2
"save",2
"sb",86
"sbe",2
"sbs",6
"sc",24
"sca",13
"scabies",4
"scalded",1
"scalding",1
"scale",8
"scaled",6
"scalet",2
"scaling",2
"scalp",113
"scaly",5
"scan",325
"scanned",1
"scanty",3
"scap",1
"scaphoid",7
"scapula",61
"scapulae",1
"scapular",42
"scar",97
"scaring",1
"scarlet",4
"scarring",3
"scattered",69
"scc",285
"scca",3
"scd",6
"schedule",26
"scheduled",23
"schizo",3
"schizoid",2
"schizophrenia",277
"school",5
"sci",12
"sciatic",14
"sciatica",15
"sclera",41
"sclerae",9
"scleral",1
"scleritis",3
"sclerodactyly",3
"scleroderma",9
"sclerosing",10
"sclerosis",79
"sclerotic",5
"scm",6
"scoliosis",22
"scoliotic",2
"scope",60
"scopy",5
"score",148
"scorpio",1
"scout",4
"scr",398
"scratching",1
"screen",2
"screening",18
"screw",85
"screws",14
"scrotal",132
"scrotum",27
"scrub",13
"scrum",1
"scs",217
"sct",8
"scuba",1
"sd",666
"sda",1
"seal",33
"sealed",3
"sealing",5
"seasonal",9
"seat",8
"seated",1
"sebaceous",1
"seborrheic",3
"seborrhoeic",1
"sec",401
"second",75
"secondary",259
"seconds",5
"secret",10
"secreting",5
"secretion",13
"secretory",2
"section",37
"sectional",1
"secundum",17
"sedation",104
"sedative",9
"sedatives",1
"see",3
"seeding",241
"seeking",6
"seem",3
"seems",19
"seen",48
"seg",48
"segment",172
"segmental",218
"segmented",1
"segments",3
"seizure",2455
"seizures",4
"selected",2
"selective",17
"self",508
"sella",11
"sellar",36
"selling",4
"semantic",1
"semi",9
"semicircular",1
"semicoma",15
"semicomatose",2
"seminal",94
"seminoma",4
"semiology",12
"senile",27
"sensation",889
"sense",495
"sensing",1
"sensitive",41
"sensitivity",3
"sensorineural",13
"sensorium",5
"sensory",226
"sent",2
"sentinel",9
"sep",11
"separated",1
"separation",37
"separte",2
"sepic",1
"sepsis",1234
"septa",3
"septal",38
"septate",1
"septated",15
"septation",6
"septic",595
"septicemia",7
"septum",23
"seq",1
"sequel",1
"sequela",4
"sequelae",83
"sequence",1
"sequential",8
"sequestration",1
"sequestrectomy",2
"ser",10
"serial",3
"series",49
"serious",2
"sero",3
"serologic",1
"serology",1
"seronegative",73
"seropositive",36
"serosa",4
"serosal",2
"serositis",4
"serotonin",2
"serous",88
"serrated",4
"serratia",5
"serries",1
"serum",257
"sessile",16
"sessional",1
"set",19
"seton",2
"setting",10
"sev",1
"seven",2
"sever",46
"several",38
"severe",1225
"severely",5
"severity",31
"sex",1
"sextant",5
"sexual",19
"sf",2
"sfc",7
"shadow",11
"shadowing",1
"shaft",206
"shaking",7
"shallow",5
"shap",1
"shape",37
"shaped",18
"shared",1
"sharp",22
"sharping",2
"shaving",1
"sheehan",16
"sheet",1
"shelf",3
"sher",1
"shield",1
"shift",9
"shifting",9
"shin",11
"shiner",1
"shingles",2
"shivas",1
"shivering",10
"shock",633
"shockable",2
"shoe",1
"shooting",7
"shor",2
"short",147
"shortening",6
"shortness",20
"shot",7
"should",3
"shoulder",629
"shoulders",2
"show",20
"showed",3
"shower",1
"showing",5
"shows",44
"shrimp",1
"shrinkage",1
"shy",2
"si",84
"sialadenitis",1
"sialolithiasis",4
"sib",7
"sibling",2
"sicca",1
"sick",17
"side",1171
"sided",31
"sides",1
"sig",48
"sigh",2
"sigmoid",810
"sigmoidectomy",6
"sigmoidoscope",4
"sigmoidoscopy",164
"sign",246
"signal",89
"signet",149
"signficance",1
"signficant",4
"significance",14
"significancy",1
"significant",142
"significantly",13
"signs",4
"sil",3
"silastic",2
"silent",26
"silicon",3
"silicone",3
"silly",97
"similar",2
"simple",131
"simplex",6
"simpson",2
"sin",8
"since",17
"sine",5
"sing",1
"single",158
"singular",4
"sinus",209
"sinusitis",192
"sinusoids",1
"siphon",17
"sips",3
"sirs",4
"sis",7
"sish",2
"sit",4
"site",1095
"sites",3
"sitter",1
"sitting",9
"situ",57
"situation",16
"situs",4
"size",555
"sized",523
"sizing",1
"sj",2
"sjc",3
"sk",4
"skeletal",138
"skeleton",3
"skeletons",6
"skill",1
"skin",1048
"skip",46
"skipped",2
"skull",302
"sl",18
"slap",5
"slash",58
"sld",1
"sle",451
"sleep",520
"sleeping",1
"sleepless",1
"sleeve",10
"slight",17
"slit",4
"slow",13
"slowed",1
"slowing",9
"slowly",4
"slowness",1
"slp",3
"slr",15
"sludge",101
"sluggish",4
"slurred",7
"sm",74
"sma",150
"smacking",89
"small",870
"smaller",1
"smas",1
"smc",8
"smear",203
"smell",7
"smelling",1
"smg",39
"smile",106
"smo",1
"smocker",1
"smoke",1
"smoker",635
"smoking",170
"smooth",8
"smt",104
"smudge",1
"sn",23
"sna",2
"snapping",2
"snare",6
"sneezing",8
"sniff",1
"snp",1
"so",58
"soaking",5
"soar",3
"soave",1
"sob",15
"soc",1
"social",168
"socially",7
"socket",1
"sodium",9
"sof",1
"sofa",1
"soft",257
"softening",9
"software",2
"sol",2
"sole",79
"solely",1
"solid",84
"solis",2
"solitary",29
"solution",2
"somatic",163
"somatization",13
"some",17
"something",1
"somnolence",2
"son",1
"sond",40
"sone",3
"sonk",1
"sonography",7
"soothing",2
"sore",655
"soreness",159
"soring",1
"sos",8
"sotos",13
"sound",141
"sounds",17
"source",7
"south",1
"southern",1
"sow",1
"sox",1
"soy",1
"sp",5647
"spa",3
"space",224
"spaces",13
"sparing",16
"sparsely",1
"spary",2
"spasm",98
"spastic",30
"spasticity",13
"spc",3
"special",13
"species",6
"specific",43
"specified",3
"specify",5
"speckled",12
"spect",37
"spectrometry",1
"spectroscopy",4
"spectrum",10
"speculum",1
"speech",66
"speed",17
"spell",1
"sperm",3
"sphenoid",14
"sphenoidal",1
"sphincter",6
"sphincterotomy",2
"spica",3
"spiculated",10
"spike",16
"spikes",6
"spiking",66
"spiky",1
"spin",6
"spina",16
"spinal",924
"spindle",4
"spine",1163
"spines",22
"spinning",15
"spinocerebellar",1
"spinoglenoid",1
"spinothalamic",1
"spinous",22
"spirometry",7
"spironolactone",5
"spitting",1
"spl",10
"spleen",184
"splenectomy",196
"splenial",1
"splenic",80
"splenium",4
"splenomegaly",157
"splint",102
"splinting",1
"splitting",1
"spondylitis",137
"spondylolisthesis",50
"spondylosis",21
"spontaneity",8
"spontaneous",218
"spontaneously",2
"spoon",1
"sporadic",2
"sports",1
"spot",11
"spots",3
"spotting",108
"spouse",3
"spp",1
"spr",52
"sprain",38
"spray",46
"spread",13
"spreaded",1
"spreading",11
"sprinkle",12
"sps",2
"spt",9
"spur",1
"spurling",9
"spurs",1
"spurting",10
"sputum",3947
"sq",40
"sqc",5
"squamous",360
"squeezing",122
"sr",16
"src",66
"srp",5
"srs",21
"ss",8
"ssc",7
"ssi",2
"ssp",3
"ssr",1
"sss",25
"sst",2
"st",787
"stab",27
"stabbing",6
"stabilization",1
"stabilizer",15
"stable",595
"staddle",1
"staff",73
"stag",1
"stage",956
"staged",5
"staghorn",12
"staging",604
"stain",110
"stained",5
"staining",5
"stains",2
"stalk",8
"stand",2
"standard",40
"stander",1
"standford",1
"standing",10
"stanford",11
"stap",2
"staphylococcal",4
"staphylococci",1
"staphylococcus",2
"staple",2
"stapler",2
"staring",6
"start",120
"started",1
"starting",2
"starvation",1
"stasis",9
"state",258
"states",2
"static",9
"station",5
"stationary",1
"stature",9
"status",1043
"stay",1
"staying",6
"stb",4
"stc",4
"std",18
"ste",149
"steal",1
"stealing",1
"steatorrhea",1
"steering",1
"stellate",1
"stem",53
"sten",4
"steno",1
"stenoses",1
"stenosis",1272
"stenotic",1
"stent",4023
"stenting",34
"step",30
"stepladder",1
"steps",1
"stercoral",2
"stereotactic",17
"stereotaxic",4
"stereotyped",2
"stereotypic",1
"stereotypy",1
"sterid",1
"steride",1
"sternal",39
"sternum",74
"steroid",1216
"steroids",16
"steven",4
"stevens",6
"stg",294
"stich",2
"stick",6
"sticky",1
"stiff",1
"stiffness",101
"stigma",1
"stigmata",4
"still",26
"stim",1
"stimulant",4
"stimulation",33
"stimulator",2
"stimuli",4
"stimulus",1
"stine",1
"sting",4
"stitch",17
"stoach",1
"stoke",2
"stoma",28
"stomach",851
"stomatitis",7
"stome",1
"stomy",10
"stone",3501
"stones",176
"stool",354
"stooped",1
"stop",698
"stopped",1
"stopping",1
"storage",1
"storm",4
"str",16
"strabismus",2
"straddle",1
"straight",15
"strain",10
"straining",7
"stranger",27
"strangulation",13
"strata",30
"stratification",2
"strauss",14
"strawberry",53
"streaky",2
"stream",34
"strength",1
"strengthening",1
"strep",1
"streptococcal",4
"streptococcus",17
"streptodornase",1
"streptokinase",3
"streptomycin",10
"stress",138
"stressed",7
"stressful",5
"stressor",72
"stretch",2
"stretcher",1
"stretching",2
"strip",1
"stripping",4
"stroke",405
"stroma",5
"stromal",24
"strong",23
"struction",1
"structural",11
"structure",7
"structures",3
"strut",2
"struvite",1
"stuck",1
"study",517
"studying",1
"stuffiness",2
"stuffy",1
"stump",55
"stupor",103
"stuporous",51
"style",3
"styloid",3
"su",2
"sub",6
"subacute",42
"subarachnoid",5
"subcapsular",7
"subchondral",5
"subclass",44
"subclavian",29
"subclinical",20
"subconjunctival",2
"subcortex",1
"subcortical",14
"subcostal",11
"subcutaneous",45
"subdiaphragmatic",1
"subdural",76
"subepithelial",6
"subfascial",2
"subglottic",7
"subhepatic",12
"subintimal",1
"subinvolution",1
"subjective",4
"sublingual",6
"subluxation",16
"submandibular",73
"submental",40
"submentum",1
"submersion",1
"submissive",10
"submucosa",7
"submucosal",40
"submucous",1
"suboccipital",2
"suboptimal",1
"subpectoral",2
"subperiosteal",3
"subphrenic",15
"subpleural",21
"subscapular",1
"subscapularis",1
"subsequently",1
"subset",1
"subside",734
"substance",8
"substernal",276
"subtle",37
"subtotal",537
"subtrochanteric",2
"subungual",1
"successful",4
"succinate",5
"such",15
"sucking",23
"suction",109
"sudafed",1
"sudden",311
"suddenly",1
"sugar",336
"sugg",1
"suggest",24
"suggested",37
"suggestibility",1
"suggestible",2
"suggesting",49
"suggestion",5
"suggestive",73
"sui",1
"suicidal",271
"suicide",159
"sulcal",2
"sulcus",2
"sulfa",4
"sulfate",10
"sulfite",15
"sulfur",1
"summary",2
"sunday",2
"sunt",1
"sup",29
"superficial",82
"superficially",4
"superimposed",7
"superinfection",16
"superior",55
"superoanterior",1
"superselection",3
"supervision",1
"supination",1
"supine",16
"supp",4
"supplement",1
"supplied",7
"supplies",1
"supply",38
"support",31
"supported",1
"supportive",209
"suppository",1
"suppresion",4
"suppressant",4
"suppression",26
"suppressive",1
"suppurative",9
"supra",6
"supraclavicle",11
"supraclavicular",188
"supracondylar",2
"supraglottic",38
"suprahyoid",1
"supraorbital",2
"suprapubic",64
"suprarenal",1
"suprascapular",1
"supraspinatus",2
"supraspinous",3
"suprasternal",1
"sure",2
"surface",24
"surfactant",7
"surgery",105
"surgical",109
"surrounding",8
"surveillance",2
"survey",8
"survival",5
"sus",10
"susceptibility",17
"susp",4
"suspected",20
"suspicion",6
"suspicious",179
"suspiciousness",2
"sustained",26
"suturation",1
"suture",201
"sutured",1
"sutures",1
"sv",2
"svc",74
"svr",27
"sw",16
"swab",2
"swallow",1
"swallowing",42
"swearing",1
"sweat",58
"sweating",350
"sweats",3
"sweep",6
"sweeping",3
"sweet",10
"sweeting",2
"swelling",1475
"swing",6
"switch",3
"switching",16
"swollen",1
"sx",2174
"sylvian",1
"sym",6
"symmetric",6
"symmetrically",1
"sympathetic",1
"symphysis",14
"symptom",739
"symptomatic",57
"symptoms",47
"syn",36
"synchronous",7
"syncope",431
"syncytial",2
"synd",61
"syndactyl",1
"syndactyly",14
"syndesmosis",2
"syndrome",817
"syndromes",1
"synosteosis",1
"synostosis",96
"synovectomy",11
"synovial",14
"synovitis",18
"syphilis",6
"syr",20
"syringe",1
"syringomyelia",13
"syrinx",12
"syrup",18
"system",60
"systematized",1
"systemic",105
"systems",4
"systole",2
"systolic",54
"table",11
"tac",33
"tace",1702
"tach",46
"tachycardia",104
"tachypnea",55
"tact",2
"tactile",4
"tae",1
"tag",2
"tail",137
"takakura",1
"take",7
"takedown",1
"taken",4
"taking",27
"tal",1
"talar",1
"talc",31
"tale",1
"talion",6
"talk",1
"talkative",169
"talkativeness",15
"talking",241
"tall",14
"talofibular",3
"talus",16
"tam",1
"tamper",6
"tamponade",60
"tan",2
"tandem",13
"tangential",2
"tangentiality",2
"tanner",1
"tantrum",30
"tao",1
"tap",261
"tape",3
"taper",33
"tapering",212
"taping",2
"tapping",14
"tar",30
"tardive",1
"target",23
"tarry",1
"tarsal",7
"tarsi",1
"tas",3
"task",1
"tattoo",1
"tavi",24
"taxi",1
"tb",1654
"tbd",1
"tbi",3
"tbs",1
"tc",26
"tca",9
"tcc",97
"tcp",3
"td",102
"tdi",1
"tdl",1
"te",4
"tea",1
"tear",106
"tearful",7
"tearing",13
"tears",1
"teaspoon",1
"teat",2
"tec",7
"technique",3
"teds",1
"tee",34
"teeth",6
"tef",42
"tela",1
"telangiectasia",1
"telangiectatic",1
"tele",1
"tem",3
"temp",4
"temper",27
"temperature",8
"temple",7
"tempora",3
"temporal",341
"temporary",39
"temporooccipital",2
"ten",8
"tend",1
"tendency",13
"tender",16
"tenderable",1
"tenderness",338
"tendinitis",19
"tendon",76
"tendons",1
"tenesmus",23
"tenodesis",1
"tenorrhaphy",6
"tenosynovitis",10
"tenotomy",7
"tens",4
"tense",15
"tension",26
"tenson",1
"tentorial",5
"tentorium",2
"tenuis",1
"tepid",1
"teratoid",1
"teratoma",35
"teres",2
"teri",1
"term",113
"terminal",94
"termination",3
"termor",2
"territorial",3
"territories",16
"territory",203
"terror",1
"tertiary",25
"test",375
"testicular",26
"testing",9
"testis",55
"testosterone",1
"tetanus",2
"tethered",4
"tethering",1
"tetracycline",1
"tetralogy",3
"tetraplegia",32
"tetrodotoxin",1
"tex",2
"text",1
"textured",1
"tfp",1
"tft",103
"tg",84
"th",1684
"tha",2
"thalamic",69
"thalamotomy",2
"thalamus",43
"thalidomide",6
"thallium",32
"thamus",1
"than",184
"that",4
"the",473
"thecal",5
"theft",18
"theme",11
"then",2
"thenar",1
"theophyllin",2
"theophylline",1
"therapeutic",26
"therapy",361
"there",47
"thermography",3
"these",2
"thiamine",6
"thiazide",9
"thick",29
"thicken",1
"thickened",4
"thickening",289
"thickness",16
"thigh",427
"thight",1
"thin",9
"think",9
"thinking",18
"thinner",1
"thinning",18
"thioridazine",1
"third",7
"thirst",5
"thirsty",3
"this",64
"thora",5
"thoracentesis",264
"thoracic",88
"thoracocentesis",4
"thoracodorsal",3
"thoracolumbar",1
"thoracoscope",4
"thoracoscopy",2
"thoracostomy",181
"thoracotomy",47
"thorax",31
"thought",47
"thrash",1
"threat",1
"threaten",23
"threatened",17
"three",5
"threshold",3
"thrill",9
"thrive",3
"throat",535
"throbbing",3
"thrombectomy",75
"thrombi",40
"thrombin",1
"thrombocytopenia",384
"thrombocytopenic",2
"thrombocytosis",40
"thromboembolism",85
"thrombolysis",43
"thrombolytic",5
"thrombophlebitis",4
"thrombosed",2
"thrombosis",194
"thrombotic",9
"thrombus",181
"through",17
"throughout",1
"thrush",9
"thrust",6
"thumb",28
"thunder",1
"thunderclap",3
"thurst",1
"thx",1
"thymectomy",16
"thymic",39
"thymoma",47
"thymus",6
"thyroglossal",9
"thyrohyoid",1
"thyroid",680
"thyroidal",1
"thyroidectomy",346
"thyroiditis",37
"thyrotoxic",1
"thyrotoxicosis",23
"thyroxine",4
"ti",17
"tia",122
"tibia",258
"tibial",57
"tibialis",7
"tibiofemoral",1
"tibiofibula",66
"tibiofibular",36
"tic",11
"tick",1
"tid",307
"tidal",1
"tie",1
"tight",2
"tightness",25
"timi",11
"tinea",2
"tinged",308
"tingle",1
"tingled",21
"tingling",190
"tinnitus",55
"tiny",53
"tip",65
"tips",47
"tis",1
"tissue",366
"tissues",1
"titanium",2
"titer",22
"titler",1
"titration",9
"tl",9
"tlc",1
"tm",52
"tma",1
"tmp",8
"tn",31
"tnt",2
"to",1111
"toa",14
"toc",1
"tod",71
"today",1
"todd",21
"toe",466
"toefl",2
"toeing",1
"toes",15
"toilet",1
"tolerable",91
"tolerance",3
"toluene",1
"tom",1
"tone",11
"tong",2
"tonged",1
"tongue",307
"tonic",156
"tonicity",2
"tonsil",79
"tonsilar",26
"tonsilectomy",22
"tonsilitis",27
"tonsillar",44
"tonsillectomy",53
"tonsillitis",25
"tonsils",1
"took",1
"tooth",13
"toothache",4
"top",19
"tophaceous",3
"tophi",14
"topic",4
"topical",17
"topo",1
"torch",3
"tornado",1
"torr",1
"tors",27
"torsade",2
"torsion",32
"torso",23
"torticollis",7
"tortious",1
"tortuosity",1
"tortuous",3
"tot",7
"total",1098
"totally",9
"touch",27
"touching",1
"tough",2
"tow",2
"toxic",126
"toxicity",27
"toxicology",1
"toxin",15
"toxoplasmosis",2
"tp",41
"tpe",11
"tpi",69
"tpm",3
"tpn",53
"tpt",4
"tr",110
"trabecular",1
"trabeculated",2
"trabeculation",2
"trace",2
"tracer",1
"trachea",28
"tracheal",57
"trachelectomy",3
"tracheostomy",386
"tracheotomy",2
"track",7
"tract",126
"traction",14
"tracts",4
"traditional",1
"traffic",2
"tragus",3
"training",76
"trait",4
"traits",4
"tram",8
"trans",10
"transcript",1
"transection",7
"transfer",365
"transferred",3
"transform",4
"transformation",49
"transfusion",129
"transient",61
"transillumination",1
"transit",16
"transitional",13
"transmission",2
"transplant",6
"transplantation",100
"transplanted",17
"transposition",12
"transudate",26
"transurethral",8
"transverse",95
"trapezium",1
"trapezius",8
"trapezoid",3
"trauma",579
"traumatic",309
"travel",8
"traveler",2
"treadmill",9
"treated",5
"treatment",990
"tree",38
"trembling",3
"tremens",7
"tremor",346
"tremulousness",1
"trental",2
"trephination",2
"trephine",1
"trh",2
"tri",2
"triad",1
"trial",31
"triamcinolone",6
"triangle",1
"triangular",1
"triaxon",2
"triceps",2
"tricuspid",10
"tried",3
"trifurcation",2
"trigeminal",20
"trigger",4
"triggered",2
"trigonal",2
"trigone",10
"trill",1
"trinity",1
"triple",7
"tripod",8
"tripple",1
"triquetrum",2
"trismus",6
"trisomy",2
"trivial",8
"triweekly",2
"tro",2
"troca",1
"trocar",4
"trocha",1
"trochanter",12
"trochanteric",9
"trophic",16
"trophoblast",2
"trophoblastic",1
"troponin",52
"trouble",32
"trs",1
"truck",2
"truncal",8
"trunk",85
"try",106
"trypsin",1
"ts",312
"tsh",27
"tsi",1
"tsm",5
"tt",55
"ttp",5
"tts",2
"tu",14
"tub",3
"tubal",57
"tubar",1
"tube",1130
"tuberculin",1
"tuberculoma",11
"tuberculosis",105
"tuberculous",12
"tuberculum",1
"tuberosity",7
"tuberous",11
"tubes",5
"tuboovarian",8
"tubs",1
"tubular",154
"tui",1
"tumor",2379
"tumorlike",1
"tumorous",14
"tumors",5
"tuna",7
"tunnel",40
"tunner",1
"tur",22
"turb",170
"turbid",33
"turbidity",3
"turgor",1
"turmoil",1
"turn",2
"turning",1
"turp",205
"turtle",1
"tussive",2
"tutoring",1
"tv",298
"tva",3
"twist",1
"twisted",1
"twitching",17
"twitter",1
"tympanic",1
"tympano",4
"tympanotomy",1
"typ",1
"type",1111
"typhlitis",14
"typhoid",8
"typhus",12
"typical",7
"typy",1
"tyroid",3
"tyrosine",3
"ulna",46
"ulnar",41
"ultra",22
"ultrafiltration",1
"ultralow",7
"ultrasonography",4
"ultrasound",1
"um",2
"umbilical",55
"umbilication",2
"umbilicus",7
"un",3
"uncontrolled",56
"uncountable",1
"uncovered",11
"uncut",1
"under",22
"underactivity",4
"underline",2
"underlying",128
"undetermined",9
"undifferentiated",29
"une",1
"uneven",1
"uneventful",3
"unexpected",1
"unfolding",1
"ung",3
"unhealed",1
"unhealing",1
"uni",2
"unilateral",17
"unilaterally",1
"unilobar",2
"unilocular",3
"union",39
"unit",71
"units",2
"university",2
"unknow",1
"unknown",109
"unplanned",1
"unprovoked",18
"unrelated",15
"unreliable",1
"unremarkable",29
"unresponsiveness",1
"unruptured",136
"unsatisfactory",2
"unspecified",37
"unstability",1
"unstable",195
"unsustained",2
"until",7
"untolerable",1
"ununited",1
"unusual",7
"unwanted",4
"unwitnessed",2
"up",829
"upper",926
"ups",1
"upslope",2
"uptake",325
"uptakes",7
"upward",15
"ur",6
"ura",4
"urachal",26
"uremia",14
"uremic",128
"ureter",747
"ureteral",131
"ureterectomy",47
"ureteric",11
"ureteritis",24
"ureterocele",4
"ureterocystostomy",3
"ureterolithotomy",7
"ureterolysis",2
"ureteronephrectomy",1
"ureterostomy",4
"ureterovesical",1
"ureters",4
"urethra",33
"urethral",124
"urethritis",5
"urethroplasty",9
"urethrotomy",32
"urge",8
"urgency",33
"urgent",4
"uri",1714
"uria",6
"uric",15
"urien",1
"urinalysis",9
"urinary",459
"urination",214
"urine",602
"uro",676
"urobilinogen",2
"urogenic",2
"urogenital",2
"urokinase",13
"urolithiasis",1
"urology",4
"urosepsis",8
"urs",106
"ursa",19
"urticaria",256
"urticarial",10
"uru",1
"us",1407
"usb",2
"usc",1
"usd",1
"use",23
"usg",180
"using",5
"uso",12
"ust",1
"usual",140
"ut",28
"uteri",7
"uterine",325
"uteritis",1
"utero",2
"uterosacral",2
"uterovaginal",8
"uterus",87
"uti",1313
"uut",1
"uv",1
"uveitis",15
"uvula",6
"uvulectomy",1
"va",56
"vac",51
"vaccination",27
"vaccine",6
"vacuolated",1
"vad",221
"vag",35
"vagal",2
"vagally",1
"vagina",18
"vaginal",574
"vaginectomy",4
"vaginitis",12
"vaginoplasty",1
"vagotomy",3
"vague",10
"vaguely",1
"vain",1
"val",1
"vale",2
"valgus",18
"valium",49
"valuation",13
"value",4
"valvae",2
"valvar",2
"valve",301
"valvotomy",1
"valvular",42
"vancomycin",197
"vanishing",1
"vap",3
"vaporization",4
"vara",1
"variable",14
"varian",3
"variant",33
"variation",14
"varicella",12
"varicellar",1
"varicelliform",2
"varices",27
"varicocele",8
"varicose",33
"varidase",3
"varix",839
"varus",12
"vas",1180
"vasa",1
"vascular",153
"vascularity",12
"vascularized",1
"vasculitis",69
"vasectomy",4
"vaseline",3
"vasodepressor",1
"vasomotor",5
"vasopressin",1
"vasopressor",4
"vasospasm",9
"vasospastic",7
"vasovagal",20
"vass",1
"vastus",6
"vats",92
"vault",16
"vb",7
"vc",2
"vcr",20
"vd",2544
"vdc",4
"vegetable",1
"vegetate",1
"vegetation",33
"vegetations",1
"vegetative",8
"vein",310
"veins",3
"vel",6
"velocity",3
"vena",2
"venogram",7
"venom",3
"venous",42
"vent",6
"ventilation",7
"ventilator",194
"ventilatory",2
"ventral",32
"ventricle",116
"ventricles",2
"ventricular",16
"vera",18
"verbal",120
"verbally",1
"verge",13
"vermilion",1
"verrucous",3
"version",117
"vertebra",22
"vertebrae",6
"vertebral",56
"vertebrobasilar",3
"vertex",26
"vertical",17
"vertigo",95
"verumontanum",2
"very",50
"vesical",4
"vesicle",229
"vesicles",26
"vesicointestinal",1
"vesicovaginal",4
"vesicular",12
"vesiculectomy",4
"vesiculitis",1
"vessel",210
"vessels",10
"vestibular",22
"vestibule",8
"vf",55
"vhd",39
"vi",23
"via",85
"viability",1
"viable",131
"vial",26
"vibration",3
"vibrio",9
"vice",7
"video",10
"view",5
"vii",8
"viii",11
"villous",5
"vin",28
"vinblastine",9
"vincent",2
"vincristine",22
"vino",5
"violation",1
"violations",5
"violence",2
"violent",7
"violet",1
"vip",31
"vips",1
"viral",2016
"virchow",1
"viremia",1
"virgin",2
"virus",48
"vis",1
"visa",2
"visceral",2
"viscum",2
"visible",10
"vision",37
"visit",36
"visited",1
"visual",288
"visualization",1
"visualized",18
"vita",3
"vital",193
"vitamin",5
"vitiligo",1
"vitreal",3
"vitreous",17
"vitrous",1
"vivid",9
"vm",1
"vn",1
"vocal",105
"vocalization",4
"vod",2
"voice",53
"voided",1
"voiding",381
"vol",30
"volar",3
"voltage",8
"volume",128
"voluntary",2
"volvulus",37
"vomer",2
"vomit",36
"vomiting",2946
"vomitus",9
"von",3
"vor",1
"vp",402
"vs",390
"vsp",1
"vss",2
"vt",109
"vul",1
"vulva",29
"vulval",1
"vulvar",17
"vulvovaginal",1
"vulvovaginitis",1
"vv",15
"wa",6
"waist",3
"wake",3
"waking",5
"wal",1
"walker",86
"walking",14
"wall",1567
"walled",12
"walls",7
"wandering",88
"wane",33
"want",2
"wanted",1
"ward",45
"warfarin",475
"warine",1
"warming",2
"warmness",4
"warmth",5
"warning",49
"wart",3
"warton",1
"warts",1
"was",245
"wash",7
"washing",47
"washings",2
"washout",43
"waste",1
"wasting",1
"water",15
"waterloo",1
"watery",543
"wave",142
"waveform",1
"waver",1
"waves",4
"wax",34
"way",6
"wbc",967
"wbs",1
"wc",30
"wd",41
"we",14
"weak",44
"weakly",14
"weakness",4463
"weaning",91
"wear",1
"wearing",8
"weather",1
"web",16
"weber",8
"wed",2
"wedge",409
"wedged",1
"wedging",1
"weed",1
"weeds",1
"week",100
"weekly",137
"weeks",110
"weeping",3
"weigh",9
"weight",672
"weiss",29
"well",129
"welling",1
"were",12
"western",1
"wet",2
"wheal",11
"wheals",4
"wheat",1
"wheel",26
"wheelchair",39
"wheezing",323
"wheezy",1
"when",1
"which",5
"while",2
"whiplash",1
"whipple",52
"whirling",4
"white",44
"whiteout",3
"whitish",158
"who",28
"whole",233
"whorled",1
"wi",8
"wide",172
"widely",1
"widening",17
"widespread",1
"widowed",2
"width",4
"wife",4
"wight",1
"wild",10
"willi",1
"willis",1
"wilson",5
"window",22
"windshield",1
"wing",10
"wire",33
"wires",10
"wiring",14
"wit",2
"wite",1
"with",3182
"withdrawal",177
"within",26
"without",193
"wk",134
"wkly",121
"wks",783
"wl",1
